metric_sk,sugg_key,sugg_name,salesforce_id,suggestion_type,frequency,FRAGMENT_ID,FRAGMENT_ORDER,Insight_type,theme_name
0b6822b5ab0f4c8687591d9accac7204,CEJ_JOURNEY_VAE_1,CEJ_JOURNEY_VAE_1,LLY3_CMRCL_ITAM,Send a VAE,Weekly,,,PRIVATE,Customer_Engagement_Journey
c8fc7ef4adbb417bbe3959f3daa6f523,CEJ_HQ_EMAIL_INITIAL_2,CEJ_HQ_EMAIL_INITIAL_2,LLY3_CMRCL_ITAM,HQ Email,Weekly,,,PRIVATE,Customer_Engagement_Journey
efa759b26bf54a35a64a9b0d3514c274,CEJ_HQ_EMAIL_INITIAL_8,CEJ_HQ_EMAIL_INITIAL_8,LLY3_CMRCL_ITAM,HQ Email,Weekly,,,PRIVATE,Customer_Engagement_Journey
c5fdeec683a6455489cc0cb3ae5f1f9c,CEJ_HQ_EMAIL_INITIAL_7,CEJ_HQ_EMAIL_INITIAL_7,LLY3_CMRCL_ITAM,HQ Email,Weekly,,,PRIVATE,Customer_Engagement_Journey
8ac2258d7cb64525941ade023322a81a,Adaptive_Targeting_1a,Adaptive_Targeting_1a,LLY3_CMRCL_DEAL,Schedule a Call,Monthly,,,PRIVATE,Adaptive_Targeting_based
8ac2258d7cb64525941ade023322a81a,Adaptive_Targeting_1a,Adaptive_Targeting_1a,LLY3_CMRCL_DEBK,Schedule a Call,Monthly,,,PRIVATE,Adaptive_Targeting_based
68aee7be8c8848e3afee7456ba9169fe,Adaptive_Targeting_1b,Adaptive_Targeting_1b,LLY3_CMRCL_DEAL,Pinned Insight,Weekly,,,PRIVATE,Adaptive_Targeting_based
68aee7be8c8848e3afee7456ba9169fe,Adaptive_Targeting_1b,Adaptive_Targeting_1b,LLY3_CMRCL_DEBK,Pinned Insight,Weekly,,,PRIVATE,Adaptive_Targeting_based
c4ae65460e194873a4c885f2a7348f00,Adaptive_Targeting_2a,Adaptive_Targeting_2a,LLY3_CMRCL_DEAL,Schedule a Call,Monthly,,,PRIVATE,Adaptive_Targeting_based
c4ae65460e194873a4c885f2a7348f00,Adaptive_Targeting_2a,Adaptive_Targeting_2a,LLY3_CMRCL_DEBK,Schedule a Call,Monthly,,,PRIVATE,Adaptive_Targeting_based
2c7f5ba5400144c98bc00b27784962ff,Adaptive_Targeting_2b,Adaptive_Targeting_2b,LLY3_CMRCL_DEAL,Pinned Insight,Weekly,,,PRIVATE,Adaptive_Targeting_based
2c7f5ba5400144c98bc00b27784962ff,Adaptive_Targeting_2b,Adaptive_Targeting_2b,LLY3_CMRCL_DEBK,Pinned Insight,Weekly,,,PRIVATE,Adaptive_Targeting_based
4067279049164878a1e6f8697d4b288f,CALL_AWARENESS_1a,CALL_AWARENESS_1a,LLY3_CMRCL_FRBY,Pinned Insight,Weekly,,,PRIVATE,Business_Rule_Based_Call_Awareness
4067279049164878a1e6f8697d4b288f,CALL_AWARENESS_1a,CALL_AWARENESS_1a,LLY3_CMRCL_FRCA,Pinned Insight,Weekly,,,PRIVATE,Business_Rule_Based_Call_Awareness
1bfcb578c400455fbc08d53c3d943f8d,CALL_AWARENESS_1b,CALL_AWARENESS_1b,LLY3_CMRCL_FRBY,Pinned Insight,Weekly,,,PRIVATE,Business_Rule_Based_Call_Awareness
1bfcb578c400455fbc08d53c3d943f8d,CALL_AWARENESS_1b,CALL_AWARENESS_1b,LLY3_CMRCL_FRCA,Pinned Insight,Weekly,,,PRIVATE,Business_Rule_Based_Call_Awareness
a47d7b2e28ca460eaca0cccbbacfe0b1,Rep_and_digital_2,Rep_and_digital_2,LLY3_CMRCL_ESCQ,Send a VAE,Weekly,,,,Rep_and_Digital_Channel_Harmonization_based
a47d7b2e28ca460eaca0cccbbacfe0b1,Rep_and_digital_2,Rep_and_digital_2,LLY3_CMRCL_ESCR,Send a VAE,Weekly,,,,Rep_and_Digital_Channel_Harmonization_based
64176154d6274a1a9bd3c966b2ecf31d,Consent_Opt_Out,Consent_Opt_Out,LLY3_CMRCL_FRBU,Pinned Insight,Monthly,,,PRIVATE,Consent_Status
234b4cc6f5824a5eb6bef361402113e7,Missing_Consent_Status,Missing_Consent_Status,LLY3_CMRCL_FRBU,Pinned Insight,Weekly,,,PRIVATE,Consent_Status
6d14e6b8540b43319b4957b3f087c3e1,LillyApp_1a,LillyApp_1a,LLY3_CMRCL_ITQW,Schedule a Call,Weekly,,,PRIVATE,LILLYAAP_BASED_SUGGESTION
6d14e6b8540b43319b4957b3f087c3e1,LillyApp_1a,LillyApp_1a,LLY3_CMRCL_ITAL,Schedule a Call,Weekly,,,PRIVATE,LILLYAAP_BASED_SUGGESTION
6d14e6b8540b43319b4957b3f087c3e1,LillyApp_1a,LillyApp_1a,LLY3_CMRCL_ITAM,Schedule a Call,Weekly,,,PRIVATE,LILLYAAP_BASED_SUGGESTION
201251b15b4645dcbee3b2f9833665c2,LillyApp_1b,LillyApp_1b,LLY3_CMRCL_ITQW,Insight,Weekly,,,PRIVATE,LILLYAAP_BASED_SUGGESTION
201251b15b4645dcbee3b2f9833665c2,LillyApp_1b,LillyApp_1b,LLY3_CMRCL_ITAL,Insight,Weekly,,,PRIVATE,LILLYAAP_BASED_SUGGESTION
201251b15b4645dcbee3b2f9833665c2,LillyApp_1b,LillyApp_1b,LLY3_CMRCL_ITAM,Insight,Weekly,,,PRIVATE,LILLYAAP_BASED_SUGGESTION
a332c3aa352347b9b196d1e7d564b2f3,LillyApp_2,LillyApp_2,LLY3_CMRCL_ITQW,Pinned Insight,Weekly,,,PRIVATE,LILLYAAP_BASED_SUGGESTION
a332c3aa352347b9b196d1e7d564b2f3,LillyApp_2,LillyApp_2,LLY3_CMRCL_ITAL,Pinned Insight,Weekly,,,PRIVATE,LILLYAAP_BASED_SUGGESTION
a332c3aa352347b9b196d1e7d564b2f3,LillyApp_2,LillyApp_2,LLY3_CMRCL_ITAM,Pinned Insight,Weekly,,,PRIVATE,LILLYAAP_BASED_SUGGESTION
2705345c25ed47b38a7059e1f4ee4b57,LillyApp_3,LillyApp_3,LLY3_CMRCL_ITQW,Pinned Insight,Weekly,,,PRIVATE,LILLYAAP_BASED_SUGGESTION
2705345c25ed47b38a7059e1f4ee4b57,LillyApp_3,LillyApp_3,LLY3_CMRCL_ITAL,Pinned Insight,Weekly,,,PRIVATE,LILLYAAP_BASED_SUGGESTION
2705345c25ed47b38a7059e1f4ee4b57,LillyApp_3,LillyApp_3,LLY3_CMRCL_ITAM,Pinned Insight,Weekly,,,PRIVATE,LILLYAAP_BASED_SUGGESTION
66325e13a9ff4be8a67a27bdb3645691,Rep_and_digital_1,Rep_and_digital_1,LLY3_CMRCL_ESCQ,Send a VAE,Weekly,,,,Rep_and_Digital_Channel_Harmonization_based
3225317464794c84b85ab7e5c93472be,Account_Call_Adherence_1,Account_Call_Adherence_1,LLY3_CMRCL_UKCO,Schedule a Call,Weekly,,,PRIVATE,Omnichannel_Engagement_Plan_Adherence_based
55141b9bce7c48e7a99f34e122df5234,Account_Event_driven_1,Account_Event_driven_1,LLY3_CMRCL_UKCO,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
cc1abc73cbcc4d018d1a08763779217e,Account_Event_driven_2,Account_Event_driven_2,LLY3_CMRCL_UKCO,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
672c869bff0d4cb195fc3385a7a8a6a3,Account_Consent_1,Account_Consent_1,LLY3_CMRCL_UKCO,Pinned Insight,Weekly,,,PRIVATE,Consent_Status
37c15a70fff24df4b5fcd82eec0c14a0,CEI_1_C,CEI_1_C,LLY3_CMRCL_ITAM,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
bff7aa319ae2478d8c7c50e809d67422,CEI_1_CE,CEI_1_CE,LLY3_CMRCL_ITAM,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
a8f50540b6314a8ead2b769ff56219ed,CEI_1_CV,CEI_1_CV,LLY3_CMRCL_ITAM,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
2c05d28bbbd24d20b04e8b6a5953f0f6,CEI_1_CVE,CEI_1_CVE,LLY3_CMRCL_ITAM,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
a5076cfcb63d4d85b1411d86f6a1a1dd,CEI_1_E,CEI_1_E,LLY3_CMRCL_ITAM,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
1197a4167def484091cb7639899c1708,CEI_1_V,CEI_1_V,LLY3_CMRCL_ITAM,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
9d392069016f40289e8b93f7cf77a99b,CEI_1_VE,CEI_1_VE,LLY3_CMRCL_ITAM,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
37c15a70fff24df4b5fcd82eec0c14a0,CEI_1_C,CEI_1_C,LLY3_CMRCL_ESCQ,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
bff7aa319ae2478d8c7c50e809d67422,CEI_1_CE,CEI_1_CE,LLY3_CMRCL_ESCQ,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
a8f50540b6314a8ead2b769ff56219ed,CEI_1_CV,CEI_1_CV,LLY3_CMRCL_ESCQ,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
2c05d28bbbd24d20b04e8b6a5953f0f6,CEI_1_CVE,CEI_1_CVE,LLY3_CMRCL_ESCQ,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
a5076cfcb63d4d85b1411d86f6a1a1dd,CEI_1_E,CEI_1_E,LLY3_CMRCL_ESCQ,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
1197a4167def484091cb7639899c1708,CEI_1_V,CEI_1_V,LLY3_CMRCL_ESCQ,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
9d392069016f40289e8b93f7cf77a99b,CEI_1_VE,CEI_1_VE,LLY3_CMRCL_ESCQ,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
66325e13a9ff4be8a67a27bdb3645691,Rep_and_digital_1,Rep_and_digital_1,LLY3_CMRCL_DEEF,Send a VAE,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
37c15a70fff24df4b5fcd82eec0c14a0,CEI_1_C,CEI_1_C,LLY3_CMRCL_DEEF,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
bff7aa319ae2478d8c7c50e809d67422,CEI_1_CE,CEI_1_CE,LLY3_CMRCL_DEEF,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
a8f50540b6314a8ead2b769ff56219ed,CEI_1_CV,CEI_1_CV,LLY3_CMRCL_DEEF,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
2c05d28bbbd24d20b04e8b6a5953f0f6,CEI_1_CVE,CEI_1_CVE,LLY3_CMRCL_DEEF,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
a5076cfcb63d4d85b1411d86f6a1a1dd,CEI_1_E,CEI_1_E,LLY3_CMRCL_DEEF,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
1197a4167def484091cb7639899c1708,CEI_1_V,CEI_1_V,LLY3_CMRCL_DEEF,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
9d392069016f40289e8b93f7cf77a99b,CEI_1_VE,CEI_1_VE,LLY3_CMRCL_DEEF,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
64176154d6274a1a9bd3c966b2ecf31d,Consent_Opt_Out,Consent_Opt_Out,LLY3_CMRCL_DEEF,Pinned Insight,Monthly,,,PRIVATE,Consent_Status
234b4cc6f5824a5eb6bef361402113e7,Missing_Consent_Status,Missing_Consent_Status,LLY3_CMRCL_DEEF,Pinned Insight,Weekly,,,PRIVATE,Consent_Status
fc20158f9d74401596d114086dd09b1c,BROADCAST_VAE,BROADCAST_VAE,LLY3_CMRCL_DEEF,Send a VAE,Weekly,,,PRIVATE,Customer_Engagement_Journey
7f23208578a14a4b9723a7506079325a,BROADCAST_HQ,BROADCAST_HQ,LLY3_CMRCL_DEEF,HQ Email,Weekly,,,PRIVATE,Customer_Engagement_Journey
1687a8fa075941f6b0707c25d0c8c8af,NON_ENGAGE_VAE,NON_ENGAGE_VAE,LLY3_CMRCL_DEEF,Pinned Insight,Weekly,,,PRIVATE,Customer_Engagement_Journey
92117e6ec9bd4e2f91c56d78c4054c3f,ENGAGE_VAE,ENGAGE_VAE,LLY3_CMRCL_DEEF,Pinned Insight,Weekly,,,PRIVATE,Customer_Engagement_Journey
66325e13a9ff4be8a67a27bdb3645691,Rep_and_digital_1,Rep_and_digital_1,LLY3_CMRCL_UKCM,Send a VAE,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
37c15a70fff24df4b5fcd82eec0c14a0,CEI_1_C,CEI_1_C,LLY3_CMRCL_UKCM,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
bff7aa319ae2478d8c7c50e809d67422,CEI_1_CE,CEI_1_CE,LLY3_CMRCL_UKCM,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
a8f50540b6314a8ead2b769ff56219ed,CEI_1_CV,CEI_1_CV,LLY3_CMRCL_UKCM,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
2c05d28bbbd24d20b04e8b6a5953f0f6,CEI_1_CVE,CEI_1_CVE,LLY3_CMRCL_UKCM,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
a5076cfcb63d4d85b1411d86f6a1a1dd,CEI_1_E,CEI_1_E,LLY3_CMRCL_UKCM,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
1197a4167def484091cb7639899c1708,CEI_1_V,CEI_1_V,LLY3_CMRCL_UKCM,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
9d392069016f40289e8b93f7cf77a99b,CEI_1_VE,CEI_1_VE,LLY3_CMRCL_UKCM,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
64176154d6274a1a9bd3c966b2ecf31d,Consent_Opt_Out,Consent_Opt_Out,LLY3_CMRCL_UKCM,Pinned Insight,Monthly,,,PRIVATE,Consent_Status
234b4cc6f5824a5eb6bef361402113e7,Missing_Consent_Status,Missing_Consent_Status,LLY3_CMRCL_UKCM,Pinned Insight,Weekly,,,PRIVATE,Consent_Status
66325e13a9ff4be8a67a27bdb3645691,Rep_and_digital_1,Rep_and_digital_1,LLY3_CMRCL_ITQU,Send a VAE,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
37c15a70fff24df4b5fcd82eec0c14a0,CEI_1_C,CEI_1_C,LLY3_CMRCL_ITQU,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
bff7aa319ae2478d8c7c50e809d67422,CEI_1_CE,CEI_1_CE,LLY3_CMRCL_ITQU,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
a8f50540b6314a8ead2b769ff56219ed,CEI_1_CV,CEI_1_CV,LLY3_CMRCL_ITQU,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
2c05d28bbbd24d20b04e8b6a5953f0f6,CEI_1_CVE,CEI_1_CVE,LLY3_CMRCL_ITQU,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
a5076cfcb63d4d85b1411d86f6a1a1dd,CEI_1_E,CEI_1_E,LLY3_CMRCL_ITQU,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
1197a4167def484091cb7639899c1708,CEI_1_V,CEI_1_V,LLY3_CMRCL_ITQU,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
9d392069016f40289e8b93f7cf77a99b,CEI_1_VE,CEI_1_VE,LLY3_CMRCL_ITQU,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
e8761a2724264b0e9eed0400e16f4e7e,CLM_CONTENT_VAE,CLM_CONTENT_VAE,LLY3_CMRCL_ITQU,Send a VAE,Weekly,,,PRIVATE,Customer_Engagement_Journey
66325e13a9ff4be8a67a27bdb3645691,Rep_and_digital_1,Rep_and_digital_1,LLY3_CMRCL_ESCW,Send a VAE,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
37c15a70fff24df4b5fcd82eec0c14a0,CEI_1_C,CEI_1_C,LLY3_CMRCL_ESCW,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
bff7aa319ae2478d8c7c50e809d67422,CEI_1_CE,CEI_1_CE,LLY3_CMRCL_ESCW,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
a8f50540b6314a8ead2b769ff56219ed,CEI_1_CV,CEI_1_CV,LLY3_CMRCL_ESCW,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
2c05d28bbbd24d20b04e8b6a5953f0f6,CEI_1_CVE,CEI_1_CVE,LLY3_CMRCL_ESCW,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
a5076cfcb63d4d85b1411d86f6a1a1dd,CEI_1_E,CEI_1_E,LLY3_CMRCL_ESCW,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
1197a4167def484091cb7639899c1708,CEI_1_V,CEI_1_V,LLY3_CMRCL_ESCW,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
9d392069016f40289e8b93f7cf77a99b,CEI_1_VE,CEI_1_VE,LLY3_CMRCL_ESCW,Schedule a Call,Weekly,,,PRIVATE,Arrest_Customer_Engagement_Incline_Decline
e8761a2724264b0e9eed0400e16f4e7e,CLM_CONTENT_VAE,CLM_CONTENT_VAE,LLY3_CMRCL_ESCW,Send a VAE,Weekly,,,PRIVATE,Customer_Engagement_Journey
cbfe31891cb44bf9b4b9b4c55947fc9f,Account_Pharmacy_1,Account_Pharmacy_1,LLY3_CMRCL_FRCC,Schedule a Call,Weekly,,,PRIVATE,Event_Driven_based
66325e13a9ff4be8a67a27bdb3645691,Rep_and_digital_1,Rep_and_digital_1,LLY3_CMRCL_ESCQ,Send a VAE,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
66325e13a9ff4be8a67a27bdb3645691,Rep_and_digital_1,Rep_and_digital_1,LLY3_CMRCL_ITAM,Send a VAE,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
ecc71be7328949dda3c48e9abba2c277,CEJ_LP_ENGAGE_CALL,CEJ_LP_ENGAGE_CALL,LLY3_CMRCL_ITAL,Schedule a Call,Weekly,,,,Customer_Engagement_Journey
ecc71be7328949dda3c48e9abba2c277,CEJ_LP_ENGAGE_CALL,CEJ_LP_ENGAGE_CALL,LLY3_CMRCL_ITQW,Schedule a Call,Weekly,,,,Customer_Engagement_Journey
ecc71be7328949dda3c48e9abba2c277,CEJ_LP_ENGAGE_CALL,CEJ_LP_ENGAGE_CALL,LLY3_CMRCL_ESCG,Schedule a Call,Weekly,,,,Customer_Engagement_Journey
ecc71be7328949dda3c48e9abba2c277,CEJ_LP_ENGAGE_CALL,CEJ_LP_ENGAGE_CALL,LLY3_CMRCL_ESCR,Schedule a Call,Weekly,,,,Customer_Engagement_Journey
012dca83312345129a1906489d5a3c32,CEJ_LP_ENGAGE_INSIGHT,CEJ_LP_ENGAGE_INSIGHT,LLY3_CMRCL_ITAL,Insight,Weekly,,,PRIVATE,Customer_Engagement_Journey
012dca83312345129a1906489d5a3c32,CEJ_LP_ENGAGE_INSIGHT,CEJ_LP_ENGAGE_INSIGHT,LLY3_CMRCL_ITQW,Insight,Weekly,,,PRIVATE,Customer_Engagement_Journey
012dca83312345129a1906489d5a3c32,CEJ_LP_ENGAGE_INSIGHT,CEJ_LP_ENGAGE_INSIGHT,LLY3_CMRCL_ESCG,Insight,Weekly,,,PRIVATE,Customer_Engagement_Journey
012dca83312345129a1906489d5a3c32,CEJ_LP_ENGAGE_INSIGHT,CEJ_LP_ENGAGE_INSIGHT,LLY3_CMRCL_ESCR,Insight,Weekly,,,PRIVATE,Customer_Engagement_Journey
d83a9bc4549948ea9f5ee5e2cc5caf38,VISIT_REGULATORY_CHECK,VISIT_REGULATORY_CHECK,LLY3_CMRCL_FRBU,Insight,Weekly,,,PRIVATE,Consent_Status
d83a9bc4549948ea9f5ee5e2cc5caf38,VISIT_REGULATORY_CHECK,VISIT_REGULATORY_CHECK,LLY3_CMRCL_FRBY,Insight,Weekly,,,PRIVATE,Consent_Status
d83a9bc4549948ea9f5ee5e2cc5caf38,VISIT_REGULATORY_CHECK,VISIT_REGULATORY_CHECK,LLY3_CMRCL_FRCA,Insight,Weekly,,,PRIVATE,Consent_Status
d83a9bc4549948ea9f5ee5e2cc5caf38,VISIT_REGULATORY_CHECK,VISIT_REGULATORY_CHECK,LLY3_CMRCL_FRCC,Insight,Weekly,,,PRIVATE,Consent_Status
d83a9bc4549948ea9f5ee5e2cc5caf38,VISIT_REGULATORY_CHECK,VISIT_REGULATORY_CHECK,LLY3_CMRCL_FRBO,Insight,Weekly,,,PRIVATE,Consent_Status
d83a9bc4549948ea9f5ee5e2cc5caf38,VISIT_REGULATORY_CHECK,VISIT_REGULATORY_CHECK,LLY3_CMRCL_FRBQ,Insight,Weekly,,,PRIVATE,Consent_Status
c0410d79edc50ed1cc671ab6132a190c,Adherence_3_i,Adherence_3,LLY3_CMRCL_DEAL,Schedule a Call,Weekly,,,,Omnichannel_Engagement_Plan_Adherence_based
c0410d79edc50ed1cc671ab6132a190c,Adherence_3_i,Adherence_3,LLY3_CMRCL_DEBK,Schedule a Call,Weekly,,,,Omnichannel_Engagement_Plan_Adherence_based
e0fa3106e1394f5d9da746eefad396a9,Adherence_3,Adherence_3,LLY3_CMRCL_DECR,Schedule a Call,Weekly,,,,Omnichannel_Engagement_Plan_Adherence_based
e0fa3106e1394f5d9da746eefad396a9,Adherence_3,Adherence_3,LLY3_CMRCL_DEDS,Schedule a Call,Weekly,,,,Omnichannel_Engagement_Plan_Adherence_based
37e5d4b2dbff4190954bf28fdd49dc2b,Adherence_3_II,Adherence_3,LLY3_CMRCL_DEDY,Schedule a Call,Weekly,,,,Omnichannel_Engagement_Plan_Adherence_based
37e5d4b2dbff4190954bf28fdd49dc2b,Adherence_3_II,Adherence_3,LLY3_CMRCL_DEEB,Schedule a Call,Weekly,,,,Omnichannel_Engagement_Plan_Adherence_based
37e5d4b2dbff4190954bf28fdd49dc2b,Adherence_3_II,Adherence_3,LLY3_CMRCL_DEEF,Schedule a Call,Weekly,,,PRIVATE,Omnichannel_Engagement_Plan_Adherence_based
e0fa3106e1394f5d9da746eefad396a9,Adherence_3,Adherence_3,LLY3_CMRCL_ESAH,Schedule a Call,Weekly,,,,Omnichannel_Engagement_Plan_Adherence_based
e0fa3106e1394f5d9da746eefad396a9,Adherence_3,Adherence_3,LLY3_CMRCL_ESCC,Schedule a Call,Weekly,,,,Omnichannel_Engagement_Plan_Adherence_based
37e5d4b2dbff4190954bf28fdd49dc2b,Adherence_3_II,Adherence_3,LLY3_CMRCL_ESCG,Schedule a Call,Weekly,,,,Omnichannel_Engagement_Plan_Adherence_based
c0410d79edc50ed1cc671ab6132a190c,Adherence_3_i,Adherence_3,LLY3_CMRCL_ESCQ,Schedule a Call,Weekly,,,,Omnichannel_Engagement_Plan_Adherence_based
c0410d79edc50ed1cc671ab6132a190c,Adherence_3_i,Adherence_3,LLY3_CMRCL_ESCR,Schedule a Call,Weekly,,,,Omnichannel_Engagement_Plan_Adherence_based
37e5d4b2dbff4190954bf28fdd49dc2b,Adherence_3_II,Adherence_3,LLY3_CMRCL_ESCW,Schedule a Call,Weekly,,,PRIVATE,Omnichannel_Engagement_Plan_Adherence_based
e0fa3106e1394f5d9da746eefad396a9,Adherence_3,Adherence_3,LLY3_CMRCL_ITAH,Schedule a Call,Weekly,,,,Omnichannel_Engagement_Plan_Adherence_based
c0410d79edc50ed1cc671ab6132a190c,Adherence_3_i,Adherence_3,LLY3_CMRCL_ITAL,Schedule a Call,Weekly,,,,Omnichannel_Engagement_Plan_Adherence_based
c0410d79edc50ed1cc671ab6132a190c,Adherence_3_i,Adherence_3,LLY3_CMRCL_ITAM,Schedule a Call,Weekly,,,,Omnichannel_Engagement_Plan_Adherence_based
e0fa3106e1394f5d9da746eefad396a9,Adherence_3,Adherence_3,LLY3_CMRCL_ITFJ,Schedule a Call,Weekly,,,,Omnichannel_Engagement_Plan_Adherence_based
37e5d4b2dbff4190954bf28fdd49dc2b,Adherence_3_II,Adherence_3,LLY3_CMRCL_ITQW,Schedule a Call,Weekly,,,,Omnichannel_Engagement_Plan_Adherence_based
37e5d4b2dbff4190954bf28fdd49dc2b,Adherence_3_II,Adherence_3,LLY3_CMRCL_ITQU,Schedule a Call,Weekly,,,PRIVATE,Omnichannel_Engagement_Plan_Adherence_based
c0410d79edc50ed1cc671ab6132a190c,Adherence_3_i,Adherence_3,LLY3_CMRCL_PLAJ,Schedule a Call,Weekly,,,,Omnichannel_Engagement_Plan_Adherence_based
e0fa3106e1394f5d9da746eefad396a9,Adherence_3,Adherence_3,LLY3_CMRCL_UKAZ,Schedule a Call,Weekly,,,,Omnichannel_Engagement_Plan_Adherence_based
37e5d4b2dbff4190954bf28fdd49dc2b,Adherence_3_II,Adherence_3,LLY3_CMRCL_UKBY,Schedule a Call,Weekly,,,,Omnichannel_Engagement_Plan_Adherence_based
8d76248ce5bc0ffe914f0d039d015f72,AI_ML_1_i,AI_ML_1,LLY3_CMRCL_DEAL,Schedule a Call,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
8d76248ce5bc0ffe914f0d039d015f72,AI_ML_1_i,AI_ML_1,LLY3_CMRCL_DEBK,Schedule a Call,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
aea8d3b614274db5998daa83ceb7aacd,AI_ML_1,AI_ML_1,LLY3_CMRCL_DECR,Schedule a Call,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
aea8d3b614274db5998daa83ceb7aacd,AI_ML_1,AI_ML_1,LLY3_CMRCL_DEDS,Schedule a Call,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
8d76248ce5bc0ffe914f0d039d015f72,AI_ML_1_i,AI_ML_1,LLY3_CMRCL_DEEB,Schedule a Call,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
aea8d3b614274db5998daa83ceb7aacd,AI_ML_1,AI_ML_1,LLY3_CMRCL_ESAH,Schedule a Call,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
aea8d3b614274db5998daa83ceb7aacd,AI_ML_1,AI_ML_1,LLY3_CMRCL_ESCC,Schedule a Call,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
8d76248ce5bc0ffe914f0d039d015f72,AI_ML_1_i,AI_ML_1,LLY3_CMRCL_ESCG,Schedule a Call,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
